Wall time,Step,Value
1775866644.4309926,640,0.09233999997377396
1775866732.3412144,645,0.020239999517798424
1775866836.1672735,650,0.06080000102519989
1775866937.209829,655,0.029759999364614487
1775867032.635942,660,0.03936000168323517
1775867125.0930254,665,0.050700001418590546
1775867223.174887,670,0.1035199984908104
1775867325.3174603,675,0.03167999908328056
1775867419.5628405,680,0.0029800001066178083
1775867513.7894833,685,0.047860000282526016
1775867614.4482465,690,0.08380000293254852
1775867713.3409798,695,0.08483999967575073
1775867805.7723186,700,0.08848000317811966
1775867909.9890366,705,0.0007600000244565308
1775868009.0540752,710,0.026979999616742134
1775868105.0944722,715,0.0587799996137619
1775868192.9163077,720,0.005539999809116125
1775868293.026641,725,0.022439999505877495
1775868396.202782,730,0.0812000036239624
1775868488.5289092,735,0.08163999766111374
1775868580.6725345,740,0.13962000608444214
1775868680.1178873,745,0.06689999997615814
1775868777.5149515,750,0.09873999655246735
1775868870.040118,755,0.053199999034404755
1775868967.1747599,760,0.026000000536441803
1775869066.891513,765,0.011939999647438526
1775869166.4546359,770,0.05711999908089638
1775869252.776677,775,0.005379999987781048
1775869356.729462,780,0.008100000210106373
1775869456.4725006,785,0.05212000012397766
1775869552.5708823,790,0.04513999819755554
1775869644.9492488,795,0.026280000805854797
1775869741.9461985,800,0.04546000063419342
1775869844.489873,805,0.04050000011920929
1775869938.9631832,810,0.02686000056564808
1775870032.755654,815,0.05339999869465828
1775870134.3607602,820,0.023499999195337296
1775870232.2578723,825,0.09133999794721603
1775870322.5312257,830,0.04820000007748604
1775870425.8428426,835,0.026900000870227814
1775870523.5372381,840,0.0033599999733269215
1775870622.6679795,845,0.10137999802827835
1775870714.9314315,850,0.0017800000496208668
1775870813.9446888,855,0.08348000049591064
1775870917.1049623,860,0.011060000397264957
1775871011.8154666,865,0.0012600000482052565
1775871105.5578413,870,0.0083600003272295
1775871206.144084,875,0.10899999737739563
1775871302.4434106,880,0.014919999986886978
1775871398.463435,885,0.01056000031530857
1775871499.1395154,890,0.0035000001080334187
1775871596.5094085,895,0.03333999961614609
1775871696.484868,900,0.07079999893903732
1775871782.872664,905,0.11559999734163284
1775871885.7953258,910,0.025040000677108765
1775871989.722872,915,0.07819999754428864
1775872083.6617692,920,0.03303999826312065
1775872176.935036,925,0.037859998643398285
1775872276.0492916,930,0.07413999736309052
1775872375.5770032,935,0.05455999821424484
1775872469.3258002,940,0.0717800036072731
1775872565.2067907,945,0.06088000163435936
1775872665.3307397,950,0.04148000106215477
1775872765.1998901,955,0.15671999752521515
1775872855.053987,960,0.049300000071525574
1775872958.7928145,965,0.011900000274181366
1775873059.635875,970,0.027559999376535416
1775873155.2098043,975,0.09241999685764313
1775873246.18319,980,0.12492000311613083
1775873344.379822,985,0.0026000000070780516
1775873445.3821032,990,0.06325999647378922
1775873538.5530484,995,0.012659999541938305
1775873633.2102063,1000,0.08173999935388565
1775873734.1840322,1005,0.013939999975264072
1775873831.9274747,1010,0.02338000014424324
1775873923.8914793,1015,0.04058000072836876
1775874027.0845852,1020,0.027499999850988388
1775874123.674491,1025,0.0521400012075901
1775874223.1606297,1030,0.050039999186992645
1775874310.061717,1035,0.125
1775874410.7074554,1040,0.06706000119447708
1775874514.3031347,1045,0.14057999849319458
1775874607.6269338,1050,0.021299999207258224
1775874700.0946174,1055,0.054659999907016754
1775874800.182723,1060,0.08393999934196472
1775874898.5171492,1065,0.007199999876320362
1775874993.074602,1070,0.014639999717473984
1775875092.6313267,1075,0.01565999910235405
1775875191.42065,1080,0.07807999849319458
1775875291.6413453,1085,0.015159999951720238
1775875377.9993205,1090,0.007400000002235174
1775875480.768211,1095,0.09865999966859818
1775875581.683874,1100,0.023660000413656235
1775875677.7371337,1105,0.004639999940991402
1775875770.4141195,1110,0.009259999729692936
1775875867.8449214,1115,0.006440000142902136
1775875968.7843263,1120,0.05708000063896179
1775876064.6716938,1125,0.0908999964594841
1775876158.7793102,1130,0.06176000088453293
1775876258.569777,1135,0.08581999689340591
1775876357.334526,1140,0.15129999816417694
1775876448.550519,1145,0.0024399999529123306
1775876551.2152781,1150,0.02232000045478344
1775876649.8214066,1155,0.050599999725818634
1775876746.193686,1160,0.1149199977517128
1775876835.9948168,1165,0.06446000188589096
1775876934.1118324,1170,0.2094999998807907
1775877037.3935094,1175,0.023320000618696213
1775877131.0588882,1180,0.0029800001066178083
1775877225.4450252,1185,0.014120000414550304
1775877326.5306177,1190,0.04981999844312668
1775877423.2083886,1195,0.054979998618364334
1775877518.694182,1200,0.0544000007212162
1775877620.2980213,1205,0.08792000263929367
1775877718.0931952,1210,0.10698000341653824
1775877817.9427319,1215,0.04357999935746193
1775877904.68813,1220,0.015159999951720238
1775878007.1384242,1225,0.0012000000569969416
1775878110.4621038,1230,0.10955999791622162
1775878202.5474782,1235,0.037539999932050705
1775878295.867916,1240,0.06283999979496002
1775878392.4602635,1245,0.007699999958276749
1775878492.4974651,1250,0.02865999937057495
1775878587.2606604,1255,0.06930000334978104
1775878682.945631,1260,0.0154600003734231
1775878783.8761365,1265,0.03612000122666359
1775878883.18809,1270,0.03790000081062317
1775878971.7570024,1275,0.05332000181078911
1775879074.612117,1280,0.06938000023365021
1775879173.4986427,1285,0.05976000055670738
1775879269.1278188,1290,0.06521999835968018
1775879359.3354664,1295,0.01995999924838543
1775879457.4704635,1300,0.015560000203549862
1775879560.103439,1305,0.029559999704360962
1775879652.876895,1310,0.049559999257326126
1775879746.7965276,1315,0.020919999107718468
1775879847.4111142,1320,0.027580000460147858
1775879943.911967,1325,0.09002000093460083
1775880037.5678942,1330,0.04636000096797943
1775880138.7192886,1335,0.05992000177502632
1775880234.9689085,1340,0.08429999649524689
1775880335.652663,1345,0.04390000179409981
1775880423.6163633,1350,0.0825200006365776
1775880524.7851367,1355,0.05990000069141388
1775880628.3179903,1360,0.05883999913930893
1775880722.4151597,1365,0.009440000168979168
1775880813.6676397,1370,0.04978000000119209
1775880912.3482134,1375,0.15748000144958496
1775881012.0327473,1380,0.10168000310659409
1775881106.380665,1385,0.018060000613331795
1775881202.4670556,1390,0.020679999142885208
1775881303.7760284,1395,0.042479999363422394
1775881402.737329,1400,0.10481999814510345
1775881490.1870072,1405,0.09126000106334686
1775881593.6939528,1410,0.10147999972105026
1775881692.6649458,1415,0.037780001759529114
1775881789.5439537,1420,0.09074000269174576
1775881882.0602632,1425,0.061420001089572906
1775881979.223886,1430,0.08061999827623367
1775882083.3515422,1435,0.02271999977529049
1775882176.1791935,1440,0.010099999606609344
1775882270.0322177,1445,0.09347999840974808
1775882370.847755,1450,0.03937999904155731
1775882467.9227061,1455,0.044199999421834946
1775882557.8804934,1460,0.21118000149726868
1775882658.0518816,1465,0.02160000056028366
1775882756.499205,1470,0.022859999909996986
1775882856.099104,1475,0.02329999953508377
1775882943.6335309,1480,0.08575999736785889
1775883045.9884808,1485,0.015639999881386757
1775883148.846847,1490,0.12644000351428986
1775883243.256803,1495,0.09055999666452408
1775883336.0820599,1500,0.037780001759529114
1775883437.1553984,1505,0.002839999971911311
1775883604.8765807,1510,0.020320000126957893
1775883777.243276,1515,0.029079999774694443
1775883937.8961656,1520,0.01360000018030405
1775884099.779672,1525,0.04162000119686127
1775884266.239546,1530,0.008139999583363533
1775884431.584553,1535,0.0007999999797903001
1775884582.69589,1540,0.04230000078678131
1775884704.0726004,1545,0.017920000478625298
1775884874.7106378,1550,0.018279999494552612
1775885042.6153526,1555,0.08333999663591385
1775885206.3388774,1560,0.023240000009536743
1775885371.6326652,1565,0.0035800000187009573
1775885537.615783,1570,0.10670000314712524
1775885705.2461078,1575,0.07295999675989151
1775885869.1743946,1580,0.12466000020503998
1775886036.4845173,1585,0.05260000005364418
1775886204.2117095,1590,0.010060000233352184
1775886365.3270159,1595,0.059300001710653305
1775886529.4777083,1600,0.00547999981790781
1775886695.1830032,1605,0.01245999988168478
1775886855.7080822,1610,0.06998000293970108
1775887016.578035,1615,0.01281999982893467
1775887187.6722305,1620,0.03757999837398529
1775887359.0602262,1625,0.03936000168323517
1775887521.746484,1630,0.0809599980711937
1775887681.1078618,1635,0.04878000169992447
1775887843.6558092,1640,0.04349999874830246
1775888004.6299942,1645,0.01351999957114458
1775888164.8324149,1650,0.00031999999191612005
1775888327.0571916,1655,0.0005799999926239252
1775888489.3000379,1660,0.03680000081658363
1775888648.10849,1665,0.11721999943256378
1775888813.2624996,1670,0.021640000864863396
1775888975.718089,1675,0.12530000507831573
1775889134.626298,1680,0.034960001707077026
1775889295.2221596,1685,0.07056000083684921
1775889457.8466969,1690,0.07422000169754028
1775889625.3681433,1695,0.08507999777793884
1775889787.4106884,1700,0.17608000338077545
1775889921.042335,1705,0.0895799994468689
1775890049.7469835,1710,0.05400000140070915
1775890204.3404665,1715,0.07028000056743622
1775890372.2754853,1720,0.045559998601675034
1775890535.7585883,1725,0.029419999569654465
1775890697.8184066,1730,0.07283999770879745
1775890857.3118727,1735,0.11240000277757645
1775891015.2937067,1740,0.07750000059604645
1775891179.7919173,1745,0.09743999689817429
1775891340.3172488,1750,0.09009999781847
1775891500.2145188,1755,0.06868000328540802
1775891663.7615237,1760,0.013120000250637531
1775891829.8239462,1765,0.11420000344514847
1775891991.649049,1770,0.023959999904036522
1775892156.7426834,1775,0.0364999994635582
1775892323.8327458,1780,0.10877999663352966
1775892482.1620905,1785,0.07717999815940857
1775892645.7420492,1790,0.07305999845266342
1775892808.7375367,1795,0.014560000039637089
1775892957.7940505,1800,0.027659999206662178
1775893074.6101835,1805,0.014259999617934227
1775893192.874101,1810,0.042739998549222946
1775893311.1348095,1815,0.008779999800026417
1775893427.3164957,1820,0.055059999227523804
1775893544.8972569,1825,0.01600000075995922
1775893664.5288517,1830,0.06784000247716904
1775893779.60408,1835,0.044679999351501465
1775893897.987762,1840,0.10388000309467316
1775894016.6093554,1845,0.057659998536109924
1775894132.5066535,1850,0.02329999953508377
1775894247.7111037,1855,0.09895999729633331
1775894364.101407,1860,0.00674000009894371
1775894480.566431,1865,0.08225999772548676
1775894597.7211733,1870,0.026179999113082886
1775894722.330194,1875,0.06661999970674515
1775894845.6294632,1880,0.13062000274658203
1775894988.1833344,1885,0.07011999934911728
1775895150.108048,1890,0.11234000325202942
1775895308.883113,1895,0.02816000021994114
1775895468.7079027,1900,0.07744000107049942
1775895630.3182483,1905,0.0106800002977252
1775895794.8796318,1910,0.033580001443624496
1775895955.9816542,1915,0.020339999347925186
1775896115.1103773,1920,0.024660000577569008
1775896271.374621,1925,0.0371600016951561
1775896433.3803773,1930,0.07676000148057938
1775896594.9770246,1935,0.04307999834418297
1775896755.2264187,1940,0.007579999975860119
1775896917.0206215,1945,0.08182000368833542
1775897084.2497795,1950,0.011599999852478504
1775897253.8324783,1955,0.04843999817967415
1775897407.5164423,1960,0.003980000037699938
1775897565.6828506,1965,0.11580000072717667
1775897725.7096574,1970,0.0018599999602884054
1775897879.6522815,1975,0.035420000553131104
1775897980.809165,1980,0.09532000124454498
1775898071.681959,1985,0.03432000055909157
1775898172.0206895,1990,0.012400000356137753
1775898275.1397965,1995,0.030700000002980232
1775898370.18582,2000,0.03342000022530556
1775898463.592993,2005,0.05801999941468239
1775898563.451771,2010,0.07515999674797058
1775898661.100618,2015,0.09042000025510788
1775898756.7956452,2020,0.11274000257253647
1775898858.0728333,2025,0.029100000858306885
1775898956.6391988,2030,0.06892000138759613
1775899057.9479113,2035,0.04774000123143196
1775899145.0783513,2040,0.11621999740600586
1775899247.2119582,2045,0.011060000397264957
1775899352.1203268,2050,0.10797999799251556
1775899446.1117609,2055,0.0044200001284480095
1775899539.650377,2060,0.10750000178813934
1775899640.8756752,2065,0.06679999828338623
1775899737.9150157,2070,0.016899999231100082
1775899835.569463,2075,0.030220000073313713
1775899934.7633257,2080,0.020999999716877937
1775900033.7835472,2085,0.012179999612271786
1775900134.6763442,2090,0.0428600013256073
1775900221.1120024,2095,0.07165999710559845
1775900325.19779,2100,0.0887800008058548
1775900429.7746575,2105,0.024320000782608986
1775900523.7546666,2110,0.05355999991297722
1775900618.1642048,2115,0.029279999434947968
1775900716.56095,2120,0.12246000021696091
1775900815.6493385,2125,0.013880000449717045
1775900912.75495,2130,0.028880000114440918
1775901011.5860295,2135,0.051419999450445175
1775901111.5822828,2140,0.0013000000035390258
1775901213.247093,2145,0.12761999666690826
1775901299.1050487,2150,0.020239999517798424
1775901402.9959629,2155,0.05079999938607216
1775901506.5164957,2160,0.007579999975860119
1775901602.393117,2165,0.1031000018119812
1775901699.1417675,2170,0.046300001442432404
1775901799.2161837,2175,0.055399999022483826
1775901898.144611,2180,0.0771000012755394
1775901994.6425192,2185,0.046859998255968094
1775902093.6823268,2190,0.0581200011074543
1775902193.6908627,2195,0.10233999788761139
1775902295.158249,2200,0.10409999638795853
1775902384.4855015,2205,0.06319999694824219
1775902486.7512236,2210,0.04472000151872635
1775902590.3335652,2215,0.14601999521255493
1775902685.6801162,2220,0.06509999930858612
1775902780.2834384,2225,0.07574000209569931
1775902881.028879,2230,0.04390000179409981
1775902979.830395,2235,0.00989999994635582
1775903077.1697378,2240,0.06682000309228897
1775903178.0182843,2245,0.05964000150561333
1775903276.6138194,2250,0.07075999677181244
1775903376.6328402,2255,0.10255999863147736
1775903466.3751462,2260,0.018640000373125076
1775903568.561406,2265,0.017179999500513077
1775903672.6510353,2270,0.04958000034093857
1775903767.2991235,2275,0.06972000002861023
1775903862.6536264,2280,0.016179999336600304
1775903963.262919,2285,0.015879999846220016
1775904060.3350945,2290,0.05084000155329704
1775904156.1423304,2295,0.05934000015258789
1775904255.7637513,2300,0.11993999779224396
1775904353.4957716,2305,0.03254000097513199
1775904454.457281,2310,0.010700000450015068
1775904541.97372,2315,0.1248600035905838
1775904645.9919004,2320,0.039659999310970306
1775904750.8272727,2325,0.018459999933838844
1775904845.02643,2330,0.04596000164747238
1775904939.898398,2335,0.08222000300884247
1775905038.7899327,2340,0.05967999994754791
1775905137.4907248,2345,0.009560000151395798
1775905236.463001,2350,0.06441999971866608
1775905336.0487022,2355,0.051020000129938126
1775905435.220613,2360,0.06191999837756157
1775905535.6647987,2365,0.04114000126719475
1775905624.302318,2370,0.017920000478625298
1775905726.5595055,2375,0.04129999876022339
1775905830.604716,2380,0.20032000541687012
1775905925.9327555,2385,0.047940000891685486
1775906018.9474552,2390,0.041039999574422836
1775906117.9261005,2395,0.02993999980390072
1775906216.5037634,2400,0.02274000085890293
1775906313.4290297,2405,0.03376000002026558
1775906412.6558774,2410,0.07785999774932861
1775906511.2875757,2415,0.1082800030708313
1775906611.6890419,2420,0.03895999863743782
1775906697.332718,2425,0.05448000133037567
1775906800.9225357,2430,0.014279999770224094
1775906904.334952,2435,0.05299999937415123
1775906998.9437675,2440,0.0013200000394135714
1775907092.5306568,2445,0.006920000072568655
1775907190.3138828,2450,0.06757999956607819
1775907290.8534248,2455,0.024940000846982002
1775907386.7232914,2460,0.00343999988399446
1775907483.775033,2465,0.060100000351667404
1775907584.556421,2470,0.08928000181913376
1775907685.1255705,2475,0.08510000258684158
1775907774.218562,2480,0.10137999802827835
1775907879.0228324,2485,0.010479999706149101
1775907980.0230157,2490,0.06713999807834625
1775908076.754119,2495,0.05959999933838844
1775908169.735442,2500,0.06706000119447708
